cc_num,Income,Travel,Lifestyle,Premium,All_Purpose,Fuel,Total,User_Profile,High_Income,Student,Self_Employed,Frequent_Traveler,Online_Shopper,Fuel_Customer,Best_Card,Second_Best_Card,Third_Best_Card,Fourth_Best_Card,Fifth_Best_Card
6.35022E+15,180000,40709.6,53858.22,18568.5,27083.83,17159.88,157380.03,"Travel, Lifestyle, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.77135E+15,150000,28847.15,22714.29,5547.6,23460.52,9489.21,90058.77,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.95859E+15,170000,37692.38,10852.79,20651.7,16238.57,16439.28,101874.72,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.77559E+15,110000,24594.29,23306.79,21419.26,26077.78,10585.62,105983.74,"Travel, Premium, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.31E+15,210000,24687.53,38229.33,10829.36,44173.2,15566.18,133485.6,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.65387E+15,260000,26391.83,25664.63,29516.81,75168.8,17986.92,174728.99,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.3531E+15,250000,47642.23,31182.88,24959.7,31973.49,24575.27,160333.57,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.85419E+15,220000,34270.61,12421.14,14894.55,55374.8,13212.93,130174.03,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.71437E+15,270000,46215.35,14172.92,11990.77,69572.98,23914.89,165866.91,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.18227E+15,270000,61607.88,59614.35,10502.08,68101.21,24914.4,224739.92,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.97669E+15,170000,29966.22,18398.33,29530.04,40795.89,16836.47,135526.95,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.47314E+15,130000,17400.46,13383.44,21415.13,15745.55,6933.29,74877.87,Premium,0,0,0,0,1,0,6,11,3,4,7
6.36722E+15,10000,1037.23,2588.11,921.12,2651.55,777.31,7975.32,Lifestyle,0,1,0,0,0,0,10,3,4,6,11
6.50864E+15,20000,4778.58,1045.49,856.4,2701.58,1669.32,11051.37,"Travel, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.81623E+15,90000,15209.22,18156.9,5584.05,23138.34,8852.98,70941.49,Fuel,0,0,1,1,1,1,9,5,13,14,6
6.91519E+15,30000,5226.72,2145.87,3751.6,5718.37,1716.65,18559.21,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.02947E+15,10000,1501.16,1804.58,1295.61,818.69,880.5,6300.54,Fuel,0,0,0,1,0,1,9,13,14,6,11
6.70625E+15,210000,32538.02,13279.14,33251.09,60929.09,13021.59,153018.93,"Premium, All_Purpose",1,0,0,1,1,0,0,1,2,8,7
6.90368E+15,160000,20411.51,31077.44,9011.69,25338.03,13576.1,99414.77,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.30408E+15,230000,37498.61,43821.38,7129.31,22372.6,21634.47,132456.37,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.20383E+15,60000,14280.34,7060.25,5579.01,12309.76,5645.13,44874.49,"Travel, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.27832E+15,280000,59061.66,20063.38,40251.74,47674.71,20589.81,187641.3,Travel,1,0,1,1,1,0,0,1,2,8,7
6.54233E+15,170000,21872.08,42096.83,18219.41,24882.17,11764.16,118834.65,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.84614E+15,50000,10617.49,5903.94,2498.77,6771.98,4801.89,30594.07,"Travel, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.89807E+15,50000,9001.1,9954.92,4611.24,12878.18,3808.22,40253.66,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.17913E+15,60000,7161.59,11052.89,11353.02,8870.25,5608.62,44046.37,"Premium, Fuel",0,0,0,0,0,1,6,11,9,10,12
6.94486E+15,30000,3163.53,2263.85,4615.32,3717.82,2056.91,15817.43,Premium,0,1,0,0,0,0,10,3,4,6,11
6.02335E+15,210000,43852.25,16444.64,20807.28,39210.37,16178.68,136493.22,Travel,1,0,0,1,1,0,0,1,2,8,7
6.56135E+15,230000,28922.9,57950.31,33991.55,46527.06,19544.57,186936.39,"Lifestyle, Fuel",1,0,1,0,1,1,7,12,0,1,2
6.1149E+15,50000,6037.98,10822.07,5959.71,11033.12,3345,37197.88,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.53834E+15,210000,39502.15,14983.63,22358,51743.65,18838.41,147425.84,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.80834E+15,50000,11710.61,5845.86,4990.09,13884.57,4740.64,41171.77,"Travel, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.94053E+15,100000,22884.71,7219.33,17704.91,15053.64,5891.66,68754.25,"Travel, Premium",0,0,0,1,1,0,9,5,6,11,3
6.33549E+15,100000,16269.53,11279.8,8449.65,10969.53,6480.88,53449.39,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.5624E+15,190000,31592.83,25969.14,29810.4,52548.72,16689.5,156610.59,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
